Link Download Data.csv melalui Google Drive : https://drive.google.com/file/d/1vWSrtUl7p_IMncHl1r9tM5mihMhrzpYM/view?usp=sharing

,Account,Post,Tag,Likes,Comments
544,ds284544,,[],24,"['follback dong kak dan salam kenal ya makasih : )', 'Mbut']"
545,mahmudslamanya,,[],21,[]
546,barokahcell11,"Mau nawarin jasa nih 
Buat hp android 
Mulai dari : - upgrade OS android
- ROOT
- fix bootloop / softbrick
- restore iphone
- jail break
- upgrade/downgrade
- install custom rom
- unlock modem bolt
- unlock samsung account
- unlock bootloader xiaomi
- pasang fake gps
- install xposed
- dan lain lain 
Untuk semua merk 
Bisa langsung dateng ke konter ane 
Di jl.narogong asri III,rawalumbu pengasinan .bekasitimur
Barokah cellular 
087781025496

Terimakasih

#unlock #roots 
#jailbreak 
#room 
#upgrade 
#fakegps 
#installationart 
#xposed 
#bootloop 
#downgrade 
#handphone 
#android #custom 
#softbrick","['unlock', 'roots', 'jailbreak', 'room', 'upgrade', 'fakegps', 'installationart', 'xposed', 'bootloop', 'downgrade', 'handphone', 'android', 'custom', 'softbrick']",22,[]
547,barokahcell11,"Mau nawarin jasa nih 
Buat hp android 
Mulai dari : - upgrade OS android
- ROOT
- fix bootloop / softbrick
- restore iphone
- jail break
- upgrade/downgrade
- install custom rom
- unlock modem bolt
- unlock samsung account
- unlock bootloader xiaomi
- pasang fake gps
- install xposed
- dan lain lain 
Untuk semua merk 
Bisa langsung dateng ke konter ane 
Di jl.narogong asri III,rawalumbu pengasinan .bekasitimur
Barokah cellular 
087781025496

Terimakasih

#jasa 
#mesin 
#up 
#down 
#root 
#unlock 
#bootloop 
#fake 
#gps #install #custom #restore #iphone #samsung #xiaomi #lenovo #assus #gojek #grab #uber #driver","['jasa', 'mesin', 'up', 'down', 'root', 'unlock', 'bootloop', 'fake', 'gps', 'install', 'custom', 'restore', 'iphone', 'samsung', 'xiaomi', 'lenovo', 'assus', 'gojek', 'grab', 'uber', 'driver']",19,[]
548,barokahcell11,"Jas hujan elmondo kido

kualitas anti air,
kualitas sangat elastis jadi anti sobek,
tampil Modis,
tetap aman dan nyaman untuk aktivitas anak anak di musim Hujan.

Alasan mengapa Kamu harus membeli Jas Hujan elmondo kido dari toko kami?
jawabannya ! Jas Hujan elmondo kido kami Berkualitas dan Harga GROSIR (kami tangan pertama jadi harga sangat sangat murah)

Mau beli dalam Jumlah banyak?
boleh. HARGA SPESIAL!
HANYA 55.000/pc
Banyak pasti dikurangi

STOK TERBATAS!
JANGAN SAMPAI KEHABISAN!
Beli sekarang atau menyesal !?
Warna ready : biru ,hijau,pink,kuning

#jashujan 
#anak 
#modis 
#murahmeriah 
#terlaris 
#promo 
#hebat 
#keren","['jashujan', 'anak', 'modis', 'murahmeriah', 'terlaris', 'promo', 'hebat', 'keren']",15,['Nice pict.']
549,barokahcell11,"VIVAN POWERCUBE
READY STOCK FAST CHARGER VIVAN POWERCUBE 1A ORIGINAL
SPECIFICATIONS
* MODEL : POWER CUBE (BATOK CHARGER + KABEL MICRO USB)
* INPUT : AC 100-240V, 50-60HZ 100 MAX
* OUTPUT : 5.3V/ 1A

GARANSI RESMI 6 BULAN PT. VIVAN TELETAMA
Harga hanya 50.000

Yuk mampir ke toko,atau kirim via jne ,cod juga bisa ...
#vivan 
#powerbank 
#chargeriphone 
#microphone 
#murah

Barokah cell
087788898181 tlp/sms
Wa 083893442017","['vivan', 'powerbank', 'chargeriphone', 'microphone', 'murah']",12,[]
550,barokahcell11,"Jas Hujan Adidas

kualitas anti air,
kualitas sangat elastis jadi anti sobek,
tampil Modis,
tetap aman dan nyaman untuk aktivitas kamu di musim Hujan.

Alasan mengapa Kamu harus membeli Jas Hujan Adidas dari toko kami?
jawabannya ! Jas Hujan Adidas kami Berkualitas dan Harga GROSIR (kami tangan pertama jadi harga sangat sangat murah)

Mau beli dalam Jumlah banyak?
boleh. HARGA SPESIAL!
HANYA 65.000/pc
Banyak pasti dikurangi

STOK TERBATAS!
JANGAN SAMPAI KEHABISAN!
Beli sekarang atau menyesal !?
Warna ready : merah,abu,tosca

pin bb D9B9080C
whatsapp 083893442017
Tlp/sms 087788898181

#jasapromosi 
#hujan 
#musimdingin 
#modis 
#adidas
#keren 
#style 
#modern 
#barokah 
#cell
#bekasitimur","['jasapromosi', 'hujan', 'musimdingin', 'modis', 'adidas', 'keren', 'style', 'modern', 'barokah', 'cell', 'bekasitimur']",16,[]
551,barokahcell11,"Baterai handphone zte E1 atau zte blade Q LUX double power 5000mAh 
Cocok untuk kalian yang batterai handphonenya sudah bocor 
Bisa anda dapatkan di toko kami 
Harga hanya 80.000
Bisa bertahan 8-9jam loh , jadi bisa lama deh handphonenya nyala 
Ayo buruan dateng aja ke toko kami 
Jl.narogong asri III ,pengasinan rawalumbu ...
#barokah #cell 
#baterai 
#5000 
#mari 
#murah 
#meriah 
#mampir","['barokah', 'cell', 'baterai', '5000', 'mari', 'murah', 'meriah', 'mampir']",5,[]
552,barokahcell11,"Baterai handphone bolt V9820 
5000mAh dengan pemakaian bisa 7-8jam standby 
Bisa memperpanjang nyala di handphone kamu loh 
Dapatkan di toko kami 
Hanya dengan 80.000
Buruan mampir ke konter kami 
#zte 
#accessories 
#handphone 
#battery 
#long 
#lasting 
#5000 
#bestfriendgoals 
#qualitytime 
#barokah","['zte', 'accessories', 'handphone', 'battery', 'long', 'lasting', '5000', 'bestfriendgoals', 'qualitytime', 'barokah']",5,[]
553,barokahcell11,"Baterai modem bolt tipe MF90 
3000mAh ,buat tipe modem ini bisa tahan selama 9jam untuk pemakaian terus menerus ..
Bisa di dapatkan di toko kami 
Harga hanya 90rbuan saja ...
Batre VIZZ LI-ON battery LONG LASTING
Kualitas oke 
#baterai 
#modemwifi 
#long 
#lasting 
#lion 
#kualitas 
#powerbank 
#battery 
#barokah","['baterai', 'modemwifi', 'long', 'lasting', 'lion', 'kualitas', 'powerbank', 'battery', 'barokah']",4,[]
554,barokahcell11,"Jasa unlock aquila slim dan max = 35rb
- 4G TDD 2300 : Bolt,smartfren dan telkomsel
- 2G dan 3G tidak bisa

Jasa unlock orion = 35rb
- 4G TDD 2300 : Bolt,smartfren dan telkomsel
- 3G bisa all gsm

Jasa unlock zte mf90 dan hydra = 35 rb
- 4G TDD 2300 : Bolt,smartfren dan telkomsel
- 2G dan 3G bisa all gsm

Jasa unlock slim 1 dan max 1 = 35rb
- 4G TDD 2300 : Bolt,smartfren dan telkomsel
- 3G bisa all gsm

Jasa unlock e5577slim 2 dan max 2 = 40rb

Info dan mekanisme wa aja ke : 087781025496

Atau bisa dateng langsung aja ke konter ane 
Di jalan narogong asri III,pengasinan rawalumbu bekasi ""Barokah cell""
Ada modem baru unlock murah,kartu perdana bolt,kartu perdana internet all operator, accecoris,batre modem dll
Mampir aja ke toko ... Terimakasih

#m #o #d # #m 
#b #o #l #t 
#tokopedia 
#olx 
#unlock 
#modemwifi 
#murah 
#sekalilagi 
#ayo 
#segera","['m', 'o', 'd', 'é', 'm', 'b', 'o', 'l', 't', 'tokopedia', 'olx', 'unlock', 'modemwifi', 'murah', 'sekalilagi', 'ayo', 'segera']",6,[]
555,barokahcell11,"Budayakan membaca sebelum membeli

Modem bolt orion unlock 
Bisa pakai jaringan 4g bolt&smartfren 
Bisa pakai jaringan 3G all gsm
Barang baru,
Kelengkapan : 
Modem,  kabel usb, baterai,  kardus, kartu garansi, buku panduan 
Bisa cod sekitar bekasi timur dan bekasi barat, lokasi lain kena ongkir yaa

Rp. 290.000

Atau mau datang langsung ke toko ane 
Di taman narogong indah jembatan 0
Seberang villa pelangi 
BAROKAH cell

Terimakasih, 
Salam olx
Wa call : 083893442017 
Sms/tlp : 087788898181 
#weekend 
#malestrippers 
#belanja 
#onlineshopping 
#bekasihits 
#internetmarketing 
#murahmeriah 
#olshop 
#tokopedia 
#bukalapak 
#k #u #o #t #a 
#ba #ro #kah 
#cell 
#bismillah #berhasil","['weekend', 'malestrippers', 'belanja', 'onlineshopping', 'bekasihits', 'internetmarketing', 'murahmeriah', 'olshop', 'tokopedia', 'bukalapak', 'k', 'u', 'o', 't', 'a', 'ba', 'ro', 'kah', 'cell', 'bismillah', 'berhasil']",9,[]
556,barokahcell11,"Budayakan membaca sebelum membeli

Modem bolt aquila max unlock (bisa pakai bolt&smartfren Rp. 270.000 free kuota 14gb*) Modem bolt aquila max lock (bisa pakai bolt only Rp. 249.000 free kuota 14gb*) Modem bolt orion unlock (bisa pakai 4G bolt&smartfren, dan 3G dari all gsm Rp. 290.000 belum termasuk perdana ) 
Kartu perdana bolt 8GB aktif saat fix membeli, aktif kuota 30hari 24jam tanpa dibagi.bagi harga 80.000

Bisa cod sekitar bekasi timur dan bekasi barat, lokasi lain kena ongkir yaa

Atau mau datang langsung ke toko ane 
Di taman narogong indah jembatan 0
Seberang villa pelangi 
BAROKAH cell (search by maps ""jalan narogong asri III, pengasinan, bekasi) 
Call WA 083893442017 
Sms / tlp : 087788898181 
Terimakasih, 
#modem
#wireless 
#murah 
#kuotamurah 
#4g 
#semuaoperator 
#bi 
#sa 
#barokah 
#internet 
#bekasi 
#cod 
#tokopedia 
#olx 
#facebook 
#instagram 
#sukses  @ Bekasi","['modem', 'wireless', 'murah', 'kuotamurah', '4g', 'semuaoperator', 'bi', 'sa', 'barokah', 'internet', 'bekasi', 'cod', 'tokopedia', 'olx', 'facebook', 'instagram', 'sukses']",6,[]
557,barokahcell11,,[],5,[]
558,chy.iyounkz,,[],7,[]
559,chy.iyounkz,,[],5,[]
560,chy.iyounkz,,[],26,[]
561,chy.iyounkz,,[],7,[]
562,chy.iyounkz,,[],9,[]
563,chy.iyounkz,,[],28,['Hello? ??']
564,chy.iyounkz,,[],27,[]
565,chy.iyounkz,,[],16,[]
566,chy.iyounkz,,[],15,[]
567,chy.iyounkz,,[],11,[]
568,chy.iyounkz,,[],10,[]
569,chy.iyounkz,,[],15,[]
570,chy.iyounkz,,[],12,[]
571,chy.iyounkz,,[],14,[]
572,chy.iyounkz,,[],17,[]
573,chy.iyounkz,,[],8,[]
574,chy.iyounkz,,[],7,[]
575,chy.iyounkz,,[],5,[]
576,chy.iyounkz,,[],3,[]
577,chy.iyounkz,,[],14,[]
578,irfan_al_rifai,Mahalul qiyam di haul syeh abu bakar bin salim,[],6,[]
579,irfan_al_rifai,Bismillah,[],0,[]
580,irfan_al_rifai,Happy milad neyfa..,[],9,[]
581,irfan_al_rifai,Bismillah,[],6,[]
582,irfan_al_rifai,,[],2,[]
583,irfan_al_rifai,Bismillah go to palembang,[],5,['Nitip mpek mpek om..']
584,irfan_al_rifai,Haul ke 271 al habib husein bin abubakar alaydrus,[],6,[]
585,irfan_al_rifai,"Haul ke 271  AL HABIB HUSEIN BIN ABU BAKAR ALAYDRUS ""LUAR BATANG""",[],6,[]
586,irfan_al_rifai,Ustad adi hidayat,[],2,[]
587,irfan_al_rifai,Al habib hanif al athos,[],8,[]
588,irfan_al_rifai,Bismillah menuju cirebon,[],5,[]
589,irfan_al_rifai,Silaturahmi kerumah guru al habib soleh bin abdullah assegaf & habib alwi,[],7,[]
590,irfan_al_rifai,,[],10,[]
591,irfan_al_rifai,Selamat hari raya idhul fitri 1440 H irfan dan keluarga,[],19,[]
592,irfan_al_rifai,Selalu bersyukur ya akhi wa ukhti biar kita tidak menjadi orang yg kufur....,[],3,[]
593,irfan_al_rifai,,[],3,[]
594,irfan_al_rifai,Amin ya rabb,[],7,[]
595,irfan_al_rifai,Bismillah come back jakarta,[],5,[]
596,irfan_al_rifai,Cari hiburan lepas penat,[],11,[]
597,irfan_al_rifai,Subhanallah.....akhirnya 1 per 1 jadi pilih #02,['02'],6,[]
598,irfan_al_rifai,Innalillahi wa inalillahi rojiun insyallah pembunuhnya segera tertangkap kejadian ini diselandia baru saudara kita telah dibunuh didalam masjid,[],5,[]
599,irfan_al_rifai,"          Artinya : Ya Tuhanku, jadikanlah aku dan anak cucuku orang-orang yang tetap mendirikan shalat, ya Tuhan kami, perkenankanlah doaku",[],12,[]
600,irfan_al_rifai,"          Artinya : Ya Tuhanku, jadikanlah aku dan anak cucuku orang-orang yang tetap mendirikan shalat, ya Tuhan kami, perkenankanlah doaku. (Surat Ibrahim",[],5,[]
601,irfan_al_rifai,Belajar mengasah mental abang daffa lomba hafalan al qur'an surat-surat pendek,[],7,[]
602,irfan_al_rifai,Momong dulu...,[],11,[]
603,irfan_al_rifai,Bismillah,[],10,[]
604,irfan_al_rifai,Bismillah mencari rezeki dikampung orang....,[],12,[]
605,irfan_al_rifai,,[],13,"['Wah ad pak guru', 'bagus post km']"
606,irfan_al_rifai,,[],7,[]
607,irfan_al_rifai,Biar kaya orang2 yg kemarin post belum diedit,[],9,[]
608,irfan_al_rifai,Alhamdulillah 10 th berllu seneng bner ampe jd gendut,[],16,"['Kentung', 'Kaya olang2,,ya fa..hehe']"
609,irfan_al_rifai,,[],9,[]
610,irfan_al_rifai,Lagi narsis berduan aja....,[],15,[]
611,irfan_al_rifai,,[],9,[]
612,irfan_al_rifai,Ni perintah imam malik yg ilmunye gak diragukan lagi....,[],6,['ayo lah kita tangkep tuh bocah']
613,irfan_al_rifai,,[],11,[]
614,irfan_al_rifai,,[],8,[]
615,irfan_al_rifai,Alhamdulillah,[],9,['Manteep kang irfan Rivaaiii']
616,irfan_al_rifai,,[],6,[]
617,irfan_al_rifai,Bekasi bertauhid,[],14,[]
618,irfan_al_rifai,,[],6,[]
619,irfan_al_rifai,Ustad haikal hasan,[],3,[]
620,irfan_al_rifai,Bismillah insyaallah bisa hadir,[],4,[]
621,irfan_al_rifai,,[],7,[]
622,irfan_al_rifai,,[],5,[]
623,irfan_al_rifai,,[],8,[]
624,irfan_al_rifai,#2019 ganti presiden,['2019'],3,[]
625,irfan_al_rifai,Sarapan dulu,[],8,['Bawa pulang y abbi cake nya']
626,irfan_al_rifai,Ngerem dikamar,[],9,[]
627,irfan_al_rifai,Gaka..gak...gak...pretekelan banget lagian lo tong balon lon meleduk lo udeh pade tebirit...birit,[],4,[]
628,irfan_al_rifai,Belajar manasik hajj,[],9,[]
629,irfan_al_rifai,Mahalul qiyam dan kedatangan guru mulia al habib umar bin hafizh,[],2,[]
630,irfan_al_rifai,Al habib umar bin hafizh,[],5,[]
631,irfan_al_rifai,Haul Al imam Fakhrul wujud  syaikh abu bakar bin salim,[],7,[]
632,irfan_al_rifai,,[],5,['datang ga ke monas bsok']
633,irfan_al_rifai,Alhamdulillah sudah bisa nyala lgi ni mesin,[],7,[]
634,irfan_al_rifai,Bakery machine,[],2,[]
635,irfan_al_rifai,Yang hobi batu silakan masuk wa only 085317843104,[],2,"['Pandan jgn lp broo', 'itu biji apa peng']"
636,irfan_al_rifai,Gajayana eksekutif train,[],8,['Mntap broooo']
637,irfan_al_rifai,Kembar#check5949,['check5949'],2,[]
638,irfan_al_rifai,,[],6,[]
639,irfan_al_rifai,,[],11,[]
640,irfan_al_rifai,,[],8,['Wah sronok ya fan']
641,irfan_al_rifai,Lagi gak ada kerjaan,[],11,"['Ni siaapa dah ?', 'Ko beda fan ?  tu taun brp ? ', '2013']"
642,irfan_al_rifai,,[],7,[]
643,irfan_al_rifai,,[],5,[]
644,irfan_al_rifai,Masih sibuk sama dunia..,[],3,[]
645,irfan_al_rifai,Mesin packing roti LH Lian Huat....in Pabrik bobo lampung,[],5,[]
646,irfan_al_rifai,Alhamdulillah ajak main ke sentra kota aja udah senang bangat....,[],8,[]
647,irfan_al_rifai,"Bismillah yang lagi ikhtiar cari kesembuhan dan menurunkan gula darah dan kolesterol insyaallah LIMAU KASTURI solusinya 
Tanya produck dan bisnisnya 
Hub 085217843104 via wa",[],5,[]
648,irfan_al_rifai,Kebahagiaan itu gak mesti dengan harta yg melimpah,[],7,[]
649,irfan_al_rifai,,[],14,[]
650,irfan_al_rifai,Itu bukan doni itu anak patung...,[],3,[]
651,irfan_al_rifai,,[],2,[]
652,irfan_al_rifai,Komeng muka orang dibilang kaya ramalan cuaca buahahahahahaha,[],4,[]
653,irfan_al_rifai,Indahnya memandang ahlul bait....,[],5,[]
654,irfan_al_rifai,Kota kediri masih banyak embunnya....,[],4,"['Awas med jgn jauh"" ntr ilang ']"
655,irfan_al_rifai,Bismillah....,[],5,[]
656,irfan_al_rifai,Al habib jindan bin novel,[],2,[]
657,irfan_al_rifai,Assalamualaikum ya akhi wa ukthi tamu mulia telah datang yu sama2 kita saling memaafkan kesalahan agar ibadah kita bisa afdhol dan diterima Allah swt..amin..,[],5,[]
658,irfan_al_rifai,,[],10,[]
659,irfan_al_rifai,Belajarin anak supaya ikut olah raga yg sunah...,[],7,"['Halo kak, minat dengan cincin couple titanium cetak nama termurah se-Indonesia kami? ']"
660,irfan_al_rifai,Subhanallah....Ciptaan ALLAH SWT ini (bulan) pernah menjadi saksi sekaligus sebagai pemeran dari mukjizat NABI MUHAMMAD SAW atas ijin ALLAH SWT ia menjadi terbelah menjadi dua.....yuk kita sholawat ALLAHUMA SHOLLIALA SYAIDINA MUHAMMAD WAALIHI WASHOHBIHI WASHALAM...(Berbanggalah menjadi umat syaidina muhammad saw...),[],8,[]
661,irfan_al_rifai,Ancol,[],12,[]
662,irfan_al_rifai,"""BARANG SIAPA YANG BERSHOLAWAT SEKALI KEPADAKU, MAKA ALLAH SWT AKAN BERSHOLAWAT UNTUKMU 10X "" (HR. MUSLIM)........ada hadistnya ni jangan dibilang sholawat entu BID'AH.....",[],3,[]
663,irfan_al_rifai,Mendengar namanya saja sudah bergetar hati ini bagai mana memandang wajahnya ya rabb jadikan hamba dan keluarga hamba menjadi pencinta kekasihmu MUHAMMAD SAW.,[],2,[]
664,irfan_al_rifai,Bismillah lagi demoin mesin insyaallah terjual...amin,[],7,['Amin']
665,irfan_al_rifai,Prajurit majapahit siap tempur lawan nyamuk.....,[],7,[]
666,irfan_al_rifai,Bersholawatlah kita agar diakhirat mendapat syafaat dari nabi muhammad saw..,[],6,[]
667,irfan_al_rifai,Isra miraj majelis rasulullah saw,[],13,['matanya nyalah yaa']
668,irfan_al_rifai,Ajib lagi panas2 gini mknus es susu putih,[],5,[]
669,irfan_al_rifai,Bismillah insyaallah diberi kemudahan dari ALLAH SWT untuk bisa menghadiro acara yang penuh barokah ini...amin..amin ya rabb,[],6,[]
670,irfan_al_rifai,Yang bilang suara adzan gak merdu...jangan..jangan pas lahir kedunia gak di adzanin x ya...,[],4,['Subhanallah..']
671,irfan_al_rifai,Jatikramat bekasi,[],9,[]
672,irfan_al_rifai,Intelektual tapi gak ngerti syariat islam...hadeuh,[],5,[]
673,irfan_al_rifai,Bismillah mari sama-sama kita niatkan dan kita siapkan jiwa dan raga kita untuk hadir dalam acara tabligh akbar isra mi'raj,[],4,[]
674,irfan_al_rifai,Iseng iseng cari pajangan buat ruang tamu,[],0,[]
675,irfan_al_rifai,Bismillah balik tugas kejakarta,[],4,"['Ketemu sunan Kalijaga ga disini med ', '']"
676,irfan_al_rifai,Naik jug ijag ijug alamat pada pegel lagi ni badan gpp deh bismillah demi cari nafkah buat keluarga dirumah,[],5,['Mo ngapain lo ke majapahit? mo cari mantili yaa']
677,irfan_al_rifai,,[],3,[]
678,irfan_al_rifai,,[],2,[]
679,irfan_al_rifai,,[],3,[]
680,irfan_al_rifai,Alhamdulillah sicantik pada mau berangkat mawlid nabi muhammad saw,[],6,[]
681,irfan_al_rifai,"Memandang wajah ulama seperti kita memandang cahaya yang datangnya langsung dari ALLAH SWT..sejuk,adem...",[],5,[]
682,irfan_al_rifai,Alhamdulillah finis tinggal konek listrik sama setting apinya,[],3,[]
683,irfan_al_rifai,Alhamdulillah kerjaannya udah 80%,[],5,['bikin open apaan itu peng']
684,irfan_al_rifai,Sey abang blm pke baju ikut2an foto,[],2,[]
685,irfan_al_rifai,Beginih kalau yg jadi chef nya si katong dari betawi kompeni aje dimasakain rebung dokoh bngt gegares nye,[],4,[]
686,irfan_al_rifai,"Alhamdulillah syukuri apa yg telah kita punya saat ini insyaallah ALLAH swt akan menambah nikmat kita terutama nikmat iman dan islam terlebih lagi nikmat dalam beribadah kepada ALLAH swt,dan jangan lupa perbanyaklah sholawat kepada nabi kita MUHAMMAD saw karna hidup akan terasa berat jalannya tanpa kita mengenal sang penyejuk qolbu,kekasih sejati.nabi MUHAMMAD saw, sholuala nabi muhammad...",[],7,"['Krjnya poto2 mlu... kga d rmh kga d kantor..', 'Fhoto lama mi', 'Yg kemarin']"
687,irfan_al_rifai,"Habib muhammad bagir bin alwy bin yahya, mawlid nabi besar muhammad saw dikediaman ust eko pimpinan majlis ta'lim busyoro lana 21/02/2018",[],10,[]
688,irfan_al_rifai,Mawlid nabi muhammad saw bekasi jatikramat,[],6,[]
689,irfan_al_rifai,Mawlid nabi muhammad saw,[],3,[]
690,irfan_al_rifai,Sekarang sama abang daffa,[],6,[]
691,irfan_al_rifai,Alhamdulillah,[],8,[]
692,irfan_al_rifai,Dapet dari bibinya...cina tapi mata india,[],6,[]
693,irfan_al_rifai,,[],10,"['Cantik bgt ank ummi', 'He he he']"
694,irfan_al_rifai,Alhamdulillah mendarat juga 1 jam diajak keliling diatas laut ama mpok city link,[],8,"['Fan lo nak pesawat mulu yaaa awas di berakin walet', 'emng di pesawat ada kecoa juga ya, mo kmna tuh kecoa']"
695,irfan_al_rifai,.....,[],1,[]
696,irfan_al_rifai,Bismillah,[],6,"['Bismillah.... Hati2 abbi.', 'W mah oleh2 y aja', 'Ud slsai krj emang', 'Trsrh dah apa aja,yg pnting oleh2 hahaha']"
697,irfan_al_rifai,Bismillah tugas nang jogja.,[],4,[]
698,irfan_al_rifai,Sholawat versi baby shark cover by aleehya,[],2,[]
699,irfan_al_rifai,Ayo diorder sepatunya wa 085217843104 tanya harga.,[],1,['Mau dong']
700,irfan_al_rifai,Bismillah Ready stok sepatu kerjanya dikepoin aja ke wa 085217843104,[],1,['kren pan  ada warna apa aja?']
701,irfan_al_rifai,Sholawat versi havana,[],2,['Ayoooo']
702,irfan_al_rifai,Alhamdulillah Hari ke 2 di kota padang.,[],3,['Gw nntip malin kundang dong 1..']
703,irfan_al_rifai,Makan dulu ah dipinggir laut dimarkas brimob lubuk buayo,[],3,[]
704,irfan_al_rifai,Maha besar ALLAH dengan segala ciptaannya yg sempurna,[],4,"['awas jatoh, mo nangkep capung distu']"
705,irfan_al_rifai,Bismillah go to sumatra barat (padang),[],5,"['Ranca Bana uda', 'Ranca Bana uda']"
706,irfan_al_rifai,,[],5,[]
707,irfan_al_rifai,Alhamdulillah,[],4,[]
708,irfan_al_rifai,Lepas tugas,[],2,[]
709,irfan_al_rifai,Bismillah Sarapan dulu ah,[],0,"['Awas sakit lw ntar @irfan_al_rifai ...gak biasa makan spageti kan..wkwkwkw', 'Bagiii....wooyyyy']"
710,irfan_al_rifai,Upin dan ipin dari malaysia,[],3,[]
711,irfan_al_rifai,D mall depok,[],3,[]
712,irfan_al_rifai,Bersama keluarga kecilku insyaallah berkah,[],8,['Hahaha']
713,irfan_al_rifai,Alhamdulillah ya allah meskipun belum jelas.,[],3,[]
714,irfan_al_rifai,,[],2,[]
715,irfan_al_rifai,Dokumentasi mawlid nabi muhammad saw bersama majlis rasulullah saw 1-12-2017. Dimonas jakarta,[],6,[]
716,irfan_al_rifai,Bismillah balik kejakarta,[],0,[]
717,irfan_al_rifai,Aminkan doa ini insyaallah diijabah ALLAH SWT amin ya robb,[],4,[]
718,irfan_al_rifai,Alhamdulillah sudah selesai laporan kerjanya,[],3,[]
719,irfan_al_rifai,Bismillah,[],2,"['fan naek kapal selem aja', '@imung0205 emangnya w mau nyari duyung pakai kapal selem....', 'hahaaa bukan duyung tp julung""', 'Jiah julung mah nyarinya diempang bu parmi']"
720,irfan_al_rifai,Bismillah tugas kelampung dulu....,[],3,[]
721,irfan_al_rifai,Ya ALLAH jadikan lah keluarga hamba menjadi keluarga yang sakinah mawadah warohmah..dan jadikanlah anak keturun hamba menjadi anak2 yg soleh dan solehah amin ya robbal alamin.,[],7,[]
